#:xaxis	t
#:name	n	t	ne	ni	KE	PE	V	I
#:long	timestep	time	"electron density"	"ion density"	"potential energy"	"kinetic energy"	voltage	current
#:units	1	s	m**(-3)	m**(-3)	J	J	V	A
#:filter	-	-	-	-	-	-	-	ema(10e-6)
66	5.84955e-07	30266	29985	0.0312637	-9.48924e-06	4523.78	-2.41423
67	5.93818e-07	30282	29983	0.0313039	-1.50855e-05	4523.78	-1.4083
68	6.02681e-07	30294	29984	0.0313396	-2.40692e-05	4523.78	-1.60949
69	6.11544e-07	30331	29987	0.0313677	-1.85511e-05	4523.78	-2.61542
70	6.20407e-07	30327	29986	0.0313613	-1.81666e-05	4523.78	-2.21305
71	6.2927e-07	30334	29985	0.0313904	-2.7749e-05	4523.78	-1.81068
72	6.38133e-07	30332	29986	0.0313706	-2.25008e-05	4523.78	-2.61542
73	6.46996e-07	30343	29988	0.031378	-2.1289e-05	4523.78	-2.21305
74	6.55859e-07	30343	29986	0.0313241	7.70491e-06	4523.78	-3.62135
75	6.64722e-07	30345	29987	0.0313438	-3.0561e-07	4523.78	-1.20712
76	6.73584e-07	30362	29986	0.031365	-5.78509e-06	4523.78	-1.81068
77	6.82447e-07	30354	29984	0.0313334	1.12925e-05	4523.78	-2.81661
78	6.9131e-07	30362	29984	0.0313454	1.12715e-05	4523.78	-1.81068
79	7.00173e-07	30372	29982	0.0313463	1.47665e-05	4523.78	-2.21305
80	7.09036e-07	30363	29983	0.0313695	-6.14599e-06	4523.78	-1.20712
81	7.17899e-07	30370	29983	0.0313011	3.03787e-05	4523.78	-3.82254
82	7.26762e-07	30391	29988	0.0313394	1.44415e-05	4523.78	-1.20712
83	7.35625e-07	30381	29988	0.031329	1.50717e-05	4523.78	-2.01186
84	7.44488e-07	30398	29992	0.0313253	2.07962e-05	4523.78	-2.21305
85	7.53351e-07	30399	29992	0.0313355	1.35501e-05	4523.78	-1.60949
86	7.62214e-07	30396	29993	0.0313239	1.34697e-05	4523.78	-2.01186
87	7.71077e-07	30389	29997	0.0313132	1.18247e-05	4523.78	-2.01186
88	7.7994e-07	30393	29998	0.0313192	8.38537e-06	4523.78	-1.81068
89	7.88803e-07	30403	29998	0.0313217	3.76895e-06	4523.78	-1.81068
90	7.97666e-07	30389	29999	0.031308	1.07881e-06	4523.78	-2.01186
91	8.06529e-07	30387	29997	0.0313341	-1.48004e-05	4523.78	-1.60949
92	8.15392e-07	30382	29994	0.0313002	-9.54232e-06	4523.78	-2.61542
93	8.24255e-07	30377	29994	0.0312942	-1.22301e-05	4523.78	-2.01186
94	8.33118e-07	30372	29993	0.0312384	6.18817e-06	4523.78	-2.81661
95	8.41981e-07	30386	29991	0.0312554	-4.09491e-06	4523.78	-1.4083
96	8.50844e-07	30406	29992	0.0312694	-1.07989e-05	4523.78	-1.60949
97	8.59707e-07	30408	29990	0.0312373	4.35993e-07	4523.78	-2.61542
98	8.68569e-07	30430	29990	0.0312299	9.71135e-06	4523.78	-2.01186
99	8.77432e-07	30432	29991	0.0312188	1.57336e-05	4523.78	-1.60949
100	8.86295e-07	30446	29990	0.0312531	-1.9636e-06	4523.78	-0.603558
101	8.95158e-07	30421	29989	0.0312629	-2.39929e-05	4523.78	-0.804745
102	9.04021e-07	30428	29988	0.0312228	-1.47274e-05	4523.78	-2.61542
103	9.12884e-07	30443	29988	0.0312061	-1.06747e-05	4523.78	-2.01186
104	9.21747e-07	30441	29986	0.0312004	-1.85196e-05	4523.78	-1.60949
105	9.3061e-07	30446	29987	0.0311332	4.75847e-06	4523.78	-3.21898
106	9.39473e-07	30469	29988	0.0311597	-3.30712e-06	4523.78	-1.00593
107	9.48336e-07	30467	29986	0.0311643	-5.16154e-06	4523.78	-1.60949
108	9.57199e-07	30473	29984	0.0311724	-1.36013e-05	4523.78	-1.20712
109	9.66062e-07	30459	29983	0.0311443	-1.24949e-05	4523.78	-1.81068
110	9.74925e-07	30462	29983	0.0311279	-8.4683e-06	4523.78	-1.60949
111	9.83788e-07	30461	29986	0.0311366	-1.62917e-05	4523.78	-1.00593
112	9.92651e-07	30471	29985	0.0311452	-2.3116e-05	4523.78	-1.00593
113	1.00151e-06	30476	29987	0.0311465	-2.6333e-05	4523.78	-1.20712
114	1.01038e-06	30460	29989	0.0311153	-2.53896e-05	4523.78	-1.4083
115	1.01924e-06	30456	29989	0.0311512	-4.84015e-05	4523.78	-0.201186
116	1.0281e-06	30458	29990	0.031138	-4.69269e-05	4523.78	-1.60949
117	1.03697e-06	30437	29989	0.0311127	-4.3446e-05	4523.78	-1.60949
118	1.04583e-06	30429	29988	0.0311489	-6.56286e-05	4523.78	-0.402372
119	1.05469e-06	30412	29987	0.0311295	-6.77774e-05	4523.78	-1.60949
120	1.06355e-06	30400	29985	0.0311073	-5.76148e-05	4523.78	-2.01186
121	1.07242e-06	30408	29986	0.0311318	-6.78878e-05	4523.78	-1.00593
122	1.08128e-06	30390	29986	0.0311109	-6.64534e-05	4523.78	-1.4083
123	1.09014e-06	30386	29986	0.0311377	-8.26878e-05	4523.78	-0.603558
